Category	MsgDescription	MsgCode
PolicyTrace	RadiusError	PTR22835
PolicyTrace	NISNoRecord	PTR22836
PolicyTrace	NISGetUserID	PTR22837
PolicyTrace	NISGetGroupID	PTR22838
PolicyTrace	NeteBadTarget	PTR22841
PolicyTrace	NeteBadPost	PTR22842
PolicyTrace	NeteBadLocation	PTR22843
PolicyTrace	NeteFPPreLoginFail	PTR22844
PolicyTrace	NeteFPLoginFail1	PTR22845
PolicyTrace	NeteFPLoginFail2	PTR22846
PolicyTrace	NeteFPLoginFail3	PTR22847
PolicyTrace	LDAPInvalidUsername	PTR22848
PolicyTrace	LDAPInvalidHostname	PTR22849
PolicyTrace	LDAPInvalidPort	PTR22850
PolicyTrace	LDAPNullCipher	PTR22851
PolicyTrace	LDAPInvalidCipher	PTR22852
PolicyTrace	LDAPHostUnreachable	PTR22853
PolicyTrace	LDAPInvalidInfo	PTR22854
PolicyTrace	LDAPInvalidDynamicDN	PTR22855
PolicyTrace	LDAPInvalidDNPath	PTR22856
PolicyTrace	LDAPInvalidDN	PTR22857
PolicyTrace	NeteValidateCookie	PTR22860
PolicyTrace	LDAPUsingBackupforLogin	PTR22892
PolicyTrace	RoleRestrictionFailed	PTR22893
PolicyTrace	LDAPNoValueForToken	PTR22910
PolicyTrace	NeteACENextToken	PTR22911
PolicyTrace	hostCheckerStatus	PTR22944
PolicyTrace	hostCheckerPoliciesApplied	PTR22945
PolicyTrace	hostCheckerTimedOut	PTR22946
PolicyTrace	cacheCleanerStatus	PTR22947
PolicyTrace	cacheCleanerStatusValue	PTR22948
PolicyTrace	cacheCleanerTimedOut	PTR22949
PolicyTrace	UnverifiedCert	PTR22957
PolicyTrace	NeteACENewPinSelect	PTR22969
PolicyTrace	NeteACENewUserPin	PTR22970
PolicyTrace	NeteACENewPinSystem	PTR22974
PolicyTrace	hostCheckerFailed	PTR22981
PolicyTrace	InvalidResourceforEvent	PTR23087
PolicyTrace	ResourceTracedforEvent	PTR23088
PolicyTrace	TraceSSOGotCookie	PTR23092
PolicyTrace	TraceSSONoCookie	PTR23093
PolicyTrace	TraceSSOSentRequest	PTR23094
PolicyTrace	TraceSSOGotHeaders	PTR23095
PolicyTrace	TraceSSOGotResponse	PTR23096
PolicyTrace	TraceAccessSentRequest	PTR23097
PolicyTrace	TraceAccessGotHeaders	PTR23098
PolicyTrace	TraceAccessGotResponse	PTR23099
PolicyTrace	TraceSoapGotHeaders	PTR23100
PolicyTrace	TraceSoapGotRequest	PTR23101
PolicyTrace	TraceSoapAuthFailed	PTR23102
PolicyTrace	TraceSoapSendingResponse	PTR23103
PolicyTrace	TraceAccessPermit	PTR23104
PolicyTrace	TraceAccessDeny	PTR23105
PolicyTrace	TraceSSOUsernameEmpty	PTR23106
PolicyTrace	TraceAccessUsernameEmpty	PTR23107
PolicyTrace	TraceNoClientCert	PTR23125
PolicyTrace	TraceClientCertVerifyFailure	PTR23126
PolicyTrace	TraceClientCertAuthFailed	PTR23127
PolicyTrace	TracePostingAssertion	PTR23143
PolicyTrace	TraceAccessNullResponse	PTR23146
PolicyTrace	TraceIssuerDoesntMatch	PTR23147
PolicyTrace	TraceAccessUsingCachedDecision	PTR23151
PolicyTrace	TraceSSOError	PTR23152
PolicyTrace	TraceAccessError	PTR23153
PolicyTrace	TraceCantFindKey	PTR23154
PolicyTrace	RevokedCert	PTR23157
PolicyTrace	TraceCantReadKey	PTR23164
PolicyTrace	TraceSAMLError	PTR23168
PolicyTrace	RolesPassedRoleRestrictions	PTR23173
PolicyTrace	RolesAppliedtoSession	PTR23174
PolicyTrace	RolesMergedforSession	PTR23175
PolicyTrace	hostCheckerLoginFailed	PTR23177
PolicyTrace	cacheCleanerLoginFailed	PTR23178
PolicyTrace	RealmRestrictionFailed	PTR23180
PolicyTrace	NCACLsforSession	PTR23182
PolicyTrace	TraceSessionStart	PTR23183
PolicyTrace	TraceSessionEnd	PTR23184
PolicyTrace	TraceIPPoolFull	PTR23185
PolicyTrace	TraceCannotFork	PTR23186
PolicyTrace	TraceCannotExec	PTR23187
PolicyTrace	TraceIPPools	PTR23188
PolicyTrace	NoPassthroughApplied	PTR23189
PolicyTrace	PassthroughApplied	PTR23190
PolicyTrace	TraceIPPools	PTR23191
PolicyTrace	FeatureNotEnabledForRoles	PTR23197
PolicyTrace	OptionalCertVerifySuccessful	PTR23219
PolicyTrace	OptionalCertNotProvided	PTR23220
PolicyTrace	NeteCertVerifySuccessful	PTR23221
PolicyTrace	OverallBoolValue	PTR23228
PolicyTrace	OverallIntValue	PTR23229
PolicyTrace	OverallStrValue	PTR23230
PolicyTrace	OverallTableValue	PTR23231
PolicyTrace	BeginPolicyEval	PTR23232
PolicyTrace	CheckPolicy	PTR23233
PolicyTrace	PolicyApplied	PTR23234
PolicyTrace	NoPolicyApplied	PTR23235
PolicyTrace	NoPolicies	PTR23236
PolicyTrace	BeginAutoAllowEval	PTR23237
PolicyTrace	NoAutoAllowResources	PTR23238
PolicyTrace	ActionReturned	PTR23239
PolicyTrace	ResourceNoMatch	PTR23240
PolicyTrace	AutoAllowMatch	PTR23241
PolicyTrace	AutoAllowNoMatch	PTR23242
PolicyTrace	RoleNoMatch	PTR23243
PolicyTrace	CondNoMatch	PTR23244
PolicyTrace	CheckRule	PTR23245
PolicyTrace	RulesNoMatch	PTR23246
PolicyTrace	TraceRealmRestrictionsFailed	PTR23275
PolicyTrace	TraceRealmRestrictionsPassed	PTR23276
PolicyTrace	OptionOff	PTR23308
PolicyTrace	EvaluateFilters	PTR23309
PolicyTrace	NoFiltersMatch	PTR23310
PolicyTrace	FoundFilter	PTR23311
PolicyTrace	SigninStart	PTR23328
PolicyTrace	SigninResume	PTR23329
PolicyTrace	SigninInternalError	PTR23330
PolicyTrace	SigninContextVar	PTR23331
PolicyTrace	SigninIgnorePrompt	PTR23332
PolicyTrace	SigninSetPrompt	PTR23333
PolicyTrace	SigninReject	PTR23334
PolicyTrace	SigninRestart	PTR23335
PolicyTrace	SigninChangePassword	PTR23336
PolicyTrace	SigninNeedPrompt	PTR23337
PolicyTrace	SigninNeedCertificate	PTR23338
PolicyTrace	SigninTokenPage	PTR23339
PolicyTrace	SigninNeedHostChecker	PTR23340
PolicyTrace	SigninNeedCacheCleaner	PTR23341
PolicyTrace	SigninSelectRole	PTR23342
PolicyTrace	SigninMultiAdmin	PTR23343
PolicyTrace	SigninAuthSuccess	PTR23344
PolicyTrace	SigninDirInfo	PTR23345
PolicyTrace	SigninGenPromptFailed	PTR23346
PolicyTrace	SigninGenPrompt	PTR23347
PolicyTrace	SigninAuthFailedOK	PTR23348
PolicyTrace	SigninRolesSelected	PTR23349
PolicyTrace	SigninUserOption	PTR23350
PolicyTrace	SigninSendAccounting	PTR23351
PolicyTrace	SigninRoleRestrictionFailed	PTR23352
PolicyTrace	SigninRolesPassedRoleRestrictions	PTR23353
PolicyTrace	SigninFailedAllRolesRestricted	PTR23354
PolicyTrace	SigninSuccess	PTR23362
PolicyTrace	SigninSuccessFinal	PTR23363
Authenticate	SigninFailedInternalError1	PTR23369
PolicyTrace	SigninStartingAuth	PTR23370
PolicyTrace	SigninFetchingDir	PTR23371
PolicyTrace	LookupFailed	PTR23373
PolicyTrace	ConnectFailed	PTR23374
PolicyTrace	PMIPrepFailed	PTR23375
PolicyTrace	UserBindFailed	PTR23376
PolicyTrace	UserBindFailedAD	PTR23377
PolicyTrace	GraceLogin	PTR23378
PolicyTrace	PasswordRemainingTime	PTR23379
PolicyTrace	GetAttributesFailed	PTR23380
PolicyTrace	MissingGroupDef	PTR23381
PolicyTrace	MapUserGroup	PTR23382
PolicyTrace	CertValidateFailed	PTR23383
PolicyTrace	CertIncomplete	PTR23384
PolicyTrace	EmptyUserName	PTR23385
PolicyTrace	GenUserName	PTR23386
PolicyTrace	UnknownUser	PTR23387
PolicyTrace	WrongPassword	PTR23388
PolicyTrace	NoPasswordManagement	PTR23389
PolicyTrace	PasswordRemainingTime	PTR23390
PolicyTrace	NTLogin	PTR23397
Authenticate	SigninRejectLog1	PTR23400
AdminLogin	SigninRejectAdminLog1	PTR23401
PolicyTrace	NTAdminCredsMissing	PTR23403
Authenticate	NoClientCA1	PTR23411
PolicyTrace	ClientCAMissing	PTR23412
Authenticate	NoClientCA	PTR23413
PolicyTrace	CompressionConditionCheckFalse	PTR23432
PolicyTrace	CompressionConditionCheckTrue	PTR23433
PolicyTrace	AnonReject	PTR23462
PolicyTrace	TraceSessionStart	PTR23468
PolicyTrace	TraceSessionEnd	PTR23469
PolicyTrace	TraceIPPoolFull	PTR23470
PolicyTrace	TraceIPPools	PTR23471
PolicyTrace	ChangePasswordFailed	PTR23480
PolicyTrace	FailedGetActiveDirectoryMinPwdLength	PTR23481
PolicyTrace	PasswordTooShort	PTR23482
PolicyTrace	FailedGetActiveDirectoryMinPwdAge	PTR23483
PolicyTrace	PasswordTooNew	PTR23484
PolicyTrace	FailedGetActiveDirectoryPasswordProperties	PTR23485
PolicyTrace	PasswordTooSimple	PTR23486
PolicyTrace	PasswordInHistory	PTR23487
PolicyTrace	LDAPCouldNotConnectViaSSL	PTR23488
PolicyTrace	PolicyReevalStart	PTR23498
PolicyTrace	PolicyReevalInternalError	PTR23499
PolicyTrace	PolicyReevalReject	PTR23500
PolicyTrace	PolicyReevalRemoveSession	PTR23501
PolicyTrace	PolicyReevalSuccessRolesChanged	PTR23502
PolicyTrace	PolicyReevalSuccessNoRolesChanged	PTR23503
PolicyTrace	PolicyReevalHCTimeout	PTR23504
PolicyTrace	PolicyReevalCCTimeout	PTR23505
PolicyTrace	userRolesChanged	PTR23507
PolicyTrace	PolicyReevalRolesSelected	PTR23509
PolicyTrace	PolicyReevalSendAccounting	PTR23510
PolicyTrace	PolicyReevalHCNotReady	PTR23511
PolicyTrace	PolicyReevalCCNotReady	PTR23512
PolicyTrace	PolicyReevalHCRestrictionsFailed	PTR23513
PolicyTrace	PolicyReevalCCRestrictionsFailed	PTR23514
PolicyTrace	PolicyReevalHCRestrictionsPassed	PTR23515
PolicyTrace	PolicyReevalCCRestrictionsPassed	PTR23516
PolicyTrace	PolicyReevalRoleMappingFailure	PTR23517
PolicyTrace	PolicyReevalNoRolesMapped	PTR23518
PolicyTrace	PolicyReevalRolesMapped	PTR23519
PolicyTrace	PolicyReevalNoRolesSelectedMapped	PTR23520
PolicyTrace	PolicyReevalRolesSelectedMapped	PTR23521
PolicyTrace	PolicyReevalNoInitialRolesSelected	PTR23522
PolicyTrace	hostCheckerStatusUnchanged	PTR23546
PolicyTrace	NoCert	PTR23555
PolicyTrace	WrongCert	PTR23556
PolicyTrace	RevokedCert	PTR23557
PolicyTrace	NeedCertificate	PTR23558
PolicyTrace	FeatureUnlicensed	PTR23559
PolicyTrace	PolicyReevalIPBlocked	PTR23560
PolicyTrace	PolicyReevalIPResticted	PTR23561
PolicyTrace	PolicyReevalBrowserRestricted	PTR23562
PolicyTrace	PolicyReevalPasswordRestricted	PTR23563
PolicyTrace	PolicyReevalUsersExceeded	PTR23564
PolicyTrace	DisabledUser	PTR23620
PolicyTrace	SigninMultiUser	PTR23623
PolicyTrace	evaluatingEventExpr	PTR24160
PolicyTrace	evaluatedToTrue	PTR24161
PolicyTrace	evaluatedToFalse	PTR24162
PolicyTrace	OCSPSucceededTrace	PTR24409
PolicyTrace	CRLSucceededTrace	PTR24410
PolicyTrace	PolicyReevalSessionsPerUserExceeded	PTR24526
PolicyTrace	LocalReject	PTR24535
PolicyTrace	LDAPReject	PTR24536
PolicyTrace	NotFound	PTR24537
PolicyTrace	MapUserGroup	PTR24542
PolicyTrace	MissingGroupDef	PTR24543
PolicyTrace	RedirectedNextStartPage	PTR24559
PolicyTrace	LogoutPrevSessionForSessionLimitPolicyTrace	PTR24568
PolicyTrace	CHAPProtocolsDisabled	PTR24585
PolicyTrace	TraceACL	PTR24639
PolicyTrace	RadAttrPolicyStatus	PTR30442
PolicyTrace	PostAuthSignInNotifUserOption	PTR30470
PolicyTrace	StartingSessionMigration	PTR30506
PolicyTrace	NoMigrationDsid	PTR30507
PolicyTrace	NoMigrationSession	PTR30508
PolicyTrace	SessionMigrationUserDisabled	PTR30509
PolicyTrace	SessionMigrationUserRejected	PTR30510
PolicyTrace	SessionMigrationSucceeded	PTR30512
PolicyTrace	ExportingSessionPT	PTR30621
PolicyTrace	AlreadyExportedPT	PTR30622
PolicyTrace	NoIdentityExportedPT	PTR30623
PolicyTrace	NoCapabilitiesExportedPT	PTR30624
PolicyTrace	NoExportMappingPT	PTR30625
PolicyTrace	SessionExportPolicyMatches	PTR30626
PolicyTrace	SessionExportPolicyDoesNotMatch	PTR30627
PolicyTrace	RemainingSessionExportPoliciesSkipped	PTR30628
PolicyTrace	UnknownUser	PTR30738
PolicyTrace	WrongPassword	PTR30739
PolicyTrace	SQLStatement	PTR30769
PolicyTrace	SQLError	PTR30770
PolicyTrace	SQLReturn	PTR30771
PolicyTrace	SQLExtraParamter	PTR30772
PolicyTrace	SQLUnsupportedType	PTR30773
PolicyTrace	PolicyTracingLog	PTR30838
PolicyTrace	CRLFailedTrace	PTR30849
PolicyTrace	OCSPSucceededResponder	PTR30850
PolicyTrace	OCSPFailedTrace	PTR30851
PolicyTrace	OCSPRevokedTrace	PTR30852
PolicyTrace	OCSPError	PTR30853
PolicyTrace	NoAttributes	PTR30992
PolicyTrace	LookupFailed	PTR31018
PolicyTrace	MDMError	PTR31019
PolicyTrace	DeviceIdFailed	PTR31020
PolicyTrace	FetchingDeviceInfo	PTR31021
PolicyTrace	FinishedDeviceInfo	PTR31022
PolicyTrace	SentMDMMessage	PTR31023
PolicyTrace	DeviceOnBoardStatusTrace	PTR31042
PolicyTrace	TraceTooManyCCUsers	PTR31087
PolicyTrace	TraceTooManyCCUsersWarning	PTR31088
PolicyTrace	SentMDMMessageSuccess	PTR31089
PolicyTrace	TraceTooManyCCUsersIVS	PTR31099
PolicyTrace	TraceTooManyCCUsersWarningIVS	PTR31100
PolicyTrace	AuthSrvrTimeouts	PTR31143
PolicyTrace	TraceTooManyNamedUsers	PTR31534
PolicyTrace	TraceTooManyNamedUsersWarning	PTR31535
PolicyTrace	TracePostingLogout	PTR31794
PolicyTrace	TraceReceivedLogoutResponse	PTR31795
PolicyTrace	TraceSPLogout	PTR31796
PolicyTrace	GeoLocationUserCountryFound	PTR31834
PolicyTrace	GeoLocationUserCountryNotFound	PTR31835
PolicyTrace	DeviceIdFailed	PTR31851
PolicyTrace	HTTPAttrError	PTR31852
PolicyTrace	HTTPAttrAttributes	PTR31853
PolicyTrace	OCSPUnknownResponse	PTR31947
Rewrite	JavaDisabled	RWR20011
Rewrite	NoObjectType	RWR20012
Rewrite	CodebaseError	RWR20013
Rewrite	Mismatch	RWR20014
Rewrite	NoObjectMunger	RWR20015
Rewrite	CannotGetDownloadURL	RWR20016
Rewrite	ConfigError	RWR20017
Rewrite	UnsupportedClassId	RWR20018
Rewrite	ExceedMaxSnippets	RWR20019
Rewrite	InvalidJavaType	RWR20020
Rewrite	MemoryAllocationFailed	RWR24772
Rewrite	FileSizeExceedsLimit	RWR24773
SbrAuth	SystemEvent	SBR24461
SbrAuth	MajorSystemEvent	SBR24574
SbrAuth	MinorSystemEvent	SBR24575
SbrTroubleshooting	SbrTrace	SBR24599
SbrTroubleshooting	SbrProblem	SBR24600
SbrTroubleshooting	SbrRoutine	SBR24601
SbrTroubleshooting	SbrDetails	SBR24602
SbrTroubleshooting	SbrDebug	SBR24603
SbrAuth	ProxyServerDown	SBR30960
SbrAuth	ProxyServerPresumedUp	SBR30961
SbrAuth	ProxyServerUp	SBR30962
SbrAuth	AuthMethodError	SBR31032
SbrAuth	RadiusDictMissing	SBR31060
SbrAuth	RadiusDictFailure	SBR31061
AgentManager	IPAssigned	SBR31642
SbrAuth	OversizedPktError	SBR32036
AdminChange	SensorAdded	SEN24090
AdminChange	SensorDeleted	SEN24091
AdminChange	SensorUpdated	SEN24092
AdminChange	SensorToggled	SEN24093
AdminChange	SettingUpdate	SEN24094
SensorsLog	resolvedTo	SEN24100
SambaTroubleshooting	SambaDiagnostic	SMB31058
SAML	PostedAssertion	SML23110
SAML	SentArtifact	SML23111
SAML	SSOGotCookie	SML23121
SAML	SSONoCookie	SML23122
SAML	ReceivedSoapRequest	SML23123
SAML	SendingSoapResponse	SML23124
SAML	SendingAuthorizationDecisionQuery	SML23128
SAML	ReceivedAuthorizationDecision	SML23129
SAML	SoapAuthFailed	SML23130
SAML	SoapParseError	SML23135
SAML	SoapMissingArtifact	SML23136
SAML	SoapCantFindArtifact	SML23137
SAML	SoapArtifactAlreadyUsed	SML23138
SAML	SoapCantFindResponse	SML23139
SAML	SoapCantGenerateResponse	SML23169
SAML	AuthorizationDecisionResult	SML23170
SAML	SamlResponseDetails	SML30974
SAML	ArtifactResolveRequest	SML30975
SAML	RequestProcessed	SML31064
SAML	AuthnRequestGenerationSuccess	SML31067
SAML	LogoutDeleteAllSessions	SML31069
SAML	LogoutDeleteSessions	SML31070
SAML	LogoutDeleteSessionsInvalid	SML31071
SAML	GenerateLogoutRequestSuccess	SML31074
SAML	LogoutResponseGenerated	SML31079
SAML	LogoutResponseProcessed	SML31082
SAML	ECPLoginFailed	SML31326
SAML	GenerateErrorMessage	SML31424
SAML	LogoutRequestErrSending	SML31793
SAML	SendingSloReq	SML31797
SAML	ReceivedSloRes	SML31798
Terminal	LaunchTerm	STA20707
Terminal	ConnectionAuthorised	STA22719
Terminal	ConnectionOpen	STA22720
Terminal	ConnectionClosed	STA22721
Terminal	ConnectionNotAuthorised	STA22722
Stat	StatCreateFile	STS20139
Stat	StatAccessFail	STS20140
Stat	StatMapFail	STS20141
Stat	StatArchive	STS20142
Stat	CCUsers	STS20641
Stat	CCMailUsers	STS20642
Stat	JCPUsers	STS30666
Stat	NCPUsers	STS30667
Stat	UserGateways	STS31777
SyncUser	SyncRequest	SYN24732
SyncUser	PushRequest	SYN24733
SyncUser	SyncResponseData	SYN24734
SyncUser	SyncResponseInSync	SYN24735
SyncUser	SyncResponseNoData	SYN24736
SyncUser	PushResponseSuccess	SYN24737
SyncUser	PushResponseFailure	SYN24738
SyncUser	SyncRequestReceived	SYN24739
SyncUser	SyncRequestReceivedNoData	SYN24740
SyncUser	SyncRequestReceivedInSync	SYN24741
SyncUser	PushAccepted	SYN24742
SyncUser	Replicated	SYN24743
AdminChange	SyncDBImport	SYN24744
AdminChange	SyncDBDeleteLAS	SYN24745
SyncUser	SyncRequestFailedNoServer	SYN24747
SyncUser	PushRequestFailedNoServer	SYN24748
SyncEvent	SyncAddsDisabledMaxReached	SYN24776
SyncEvent	SyncAddsDisabledDiskFull	SYN24777
SyncEvent	SyncAddsEnabledDiskFreedUp	SYN24778
SyncEvent	SyncAddsEnabledRecordsDeleted	SYN24779
AdminChange	SyncDBDeleteAll	SYN24785
SyncUser	SyncRequestSendFailed	SYN24786
SyncUser	PushRequestSendFailed	SYN24787
AdminChange	SyncDBImportOverride	SYN24800
AdminChange	SyncExport	SYN24801
SyncEvent	SyncDatabaseUnrecoverable	SYN24802
SyncUser	PushRejected	SYN24809
SyncUser	PushResponseSectionFailure	SYN24810
SyncUser	SyncResponseDataRejected	SYN24811
SyncEvent	SyncAutoDelete	SYN24849
AdminChange	SyncDBDeleteSpecific	SYN24850
SyncUser	SyncResponseInternalError	SYN30435
SyncEvent	SyncDatabaseOpenFailure	SYN30436
SystemStatus	ExcessiveWriteTriesChanges	SYS10020
SystemStatus	ExcessiveWriteTriesItem	SYS10021
SystemStatus	StateSyncStarted	SYS10025
SystemStatus	StateSyncCompleted	SYS10026
SystemStatus	StateSyncPost	SYS10027
SystemStatus	StateSyncStarted	SYS10043
SystemStatus	StateSyncCompleted	SYS10044
SystemStatus	VIPActivated	SYS10045
SystemStatus	VIPDeActivated	SYS10046
SystemStatus	InternalInterfaceDown	SYS10047
SystemStatus	InternalInterfaceUp	SYS10048
SystemStatus	ExternalInterfaceDown	SYS10049
SystemStatus	ExternalInterfaceUp	SYS10050
SystemStatus	InternalGatewayDown	SYS10051
SystemStatus	InternalGatewayUp	SYS10052
SystemStatus	ExternalGatewayDown	SYS10053
SystemStatus	ExternalGatewayUp	SYS10054
SystemStatus	NodeInaccessible	SYS10055
SystemStatus	NodeEncryptedInaccessible	SYS10056
SystemStatus	CannotGetClusterInfo	SYS10057
SystemStatus	CannotGetClusterTime	SYS10058
SystemStatus	AmLeader	SYS10059
SystemStatus	AmMember	SYS10060
SystemStatus	MemberJoined	SYS10061
SystemStatus	MemberLeft	SYS10062
SystemStatus	TimeOutRetrying	SYS10063
SystemStatus	WrongVersion	SYS10065
SystemStatus	CacheReadError	SYS10075
SystemStatus	DeadChild	SYS10076
SystemStatus	ErrorPIPE	SYS10077
SystemStatus	ErrorFORK	SYS10078
SystemStatus	ErrorDUP	SYS10079
SystemStatus	ErrorFCTL	SYS10080
SystemStatus	ErrorCHROOT	SYS10081
SystemStatus	ErrorSETUID	SYS10082
SystemStatus	ErrorSETGID	SYS10083
SystemStatus	ErrorSETGROUPS	SYS10084
SystemStatus	ErrorEXEC	SYS10085
SystemStatus	ChildOutput	SYS10086
SystemStatus	CannotEnableNodeDifferentVersions	SYS10239
SystemStatus	Reboot	SYS10298
SystemStatus	Shutdown	SYS10299
SystemStatus	StartService	SYS10306
SystemStatus	Bounce	SYS10314
SystemStatus	Booted	SYS20412
SystemStatus	BootSuccess	SYS20413
SystemStatus	Dumping	SYS20470
SystemStatus	Dumped	SYS20471
SystemStatus	SendTrap	SYS20704
SystemStatus	DumpFailed	SYS22961
HostChecker	ClientFailure	SYS23002
HostChecker	ClientSuccess	SYS23005
SystemStatus	LogNearlyFull	SYS23041
SystemStatus	LogFull	SYS23042
SystemStatus	DebugLogCleared	SYS23048
AdminLogin	AdminRejectedLoginShortPassword	SYS23051
SystemStatus	DownloadSuccess	SYS23068
SystemStatus	dscrldProtocolError	SYS23069
SystemStatus	CoreDownloaded	SYS23079
SystemStatus	CoreDeleted	SYS23080
SystemStatus	ExternalDisableLicense	SYS23317
SystemStatus	NodeStandalone	SYS23404
SystemStatus	NodeEnabled	SYS23405
SystemStatus	NodeDisabled	SYS23406
SystemStatus	NodeReachable	SYS23407
SystemStatus	NodeNotYetReachable	SYS23408
SystemStatus	NodeUnreachable	SYS23409
SystemStatus	NodeUnreachableCritical	SYS23410
SystemStatus	SerialSCP	SYS23533
SystemStatus	MemoryUpgrade	SYS24013
SystemStatus	MemoryDowngrade	SYS24014
SystemStatus	OneFan	SYS24015
SystemStatus	BothFans	SYS24017
SystemStatus	RaidStatusInfo	SYS24018
SystemStatus	OnePS	SYS24020
SystemStatus	BothPSs	SYS24021
SystemStatus	RestartAfterImport	SYS24025
SystemStatus	DriveRemoved	SYS24074
SystemStatus	DriveAdded	SYS24075
SystemStatus	RebuildStarted	SYS24077
SystemStatus	RebuildCompleted	SYS24078
UserChange	trigger_alert	SYS24081
UserChange	trigger_alert_nospace	SYS24200
SystemStatus	logging_upload_log_event	SYS24201
SystemStatus	logging_delete_log_event	SYS24202
SystemStatus	Rollback	SYS24258
SystemStatus	FactoryReset	SYS24259
SystemStatus	ConfigReset	SYS24260
SystemStatus	UpgradeInProgress	SYS24261
SystemStatus	logging_delete_node_log_event	SYS24268
SystemStatus	ImportSuccess	SYS24339
SystemStatus	DownloadSuccess	SYS24343
SystemStatus	DownloadSuccessNoAvail	SYS24344
SystemStatus	LogFull	SYS24348
SystemStatus	ImportSuccessNoChange	SYS24350
SystemError	ImportErrorCrypto	SYS24351
SystemStatus	SendTrap1	SYS24481
SystemStatus	LongLivedOrphanKilled	SYS24628
SystemStatus	EventdDisconnect	SYS24814
SystemStatus	EventdRecvFailed	SYS24815
CommLayer	ServerStart	SYS24828
CommLayer	ServerStop	SYS24829
CommLayer	AllowNode	SYS24830
CommLayer	DeletedFile	SYS24831
CommLayer	PurgedTasks	SYS24832
CommLayer	PendingTasks	SYS24833
CommLayer	ConnectionDown	SYS24834
CommLayer	ConnectionUp	SYS24835
CommLayer	MigratedTasks	SYS24836
CommLayer	FileFull	SYS24843
CommLayer	FileWriteFailed	SYS24844
SystemStatus	BootKWatchdogRestart	SYS24862
SystemStatus	ExceedConcurrentConnsLimit	SYS30416
CommLayer	ServerAuthFailed	SYS30423
CommLayer	ServerAuthSuccess	SYS30424
CommLayer	ServerVersionFailure	SYS30425
CommLayer	ServerVersionSuccess	SYS30426
CommLayer	ClientAuthFailed	SYS30427
CommLayer	ClientAuthSuccess	SYS30428
CommLayer	ClientVersionSuccess	SYS30429
CommLayer	ClientVersionFailed	SYS30430
SystemStatus	SendTrapMem	SYS30445
SystemStatus	NodeClusterGracePeriodExpired	SYS30555
SystemStatus	DownloadSuccess	SYS30655
SystemStatus	NodeMonitoringChanged	SYS30719
SystemStatus	DownloadIdenticalAsCache	SYS30734
SystemStatus	tempTooHigh	SYS30735
SystemStatus	portConnFailure	SYS30746
SystemStatus	portWriteFailure	SYS30747
SystemStatus	portReadFailure	SYS30748
SystemStatus	responseFailure	SYS30749
SystemStatus	connectFailure	SYS30750
SystemStatus	acceptFailure	SYS30751
SystemStatus	bindFailure	SYS30752
SystemStatus	listenFailure	SYS30753
SystemStatus	CannotConnectToServer	SYS30763
SystemStatus	AuthFailure	SYS30764
SystemStatus	InvalidSender	SYS30765
SystemStatus	InvalidRecipient	SYS30766
SystemStatus	CoreDeletedMsg	SYS30818
SystemStatus	AdminActionReqd	SYS30820
SystemStatus	MachinePwdChangeSuccess	SYS30897
SystemStatus	MachinePwdChangeFailed	SYS30898
SystemStatus	WinbPipeBroken	SYS30900
SystemStatus	NoCredsWhileJoining	SYS30901
SystemStatus	JoinedButKeytabFailed	SYS30902
SystemStatus	JoinedAndKeytabCreated	SYS30903
SystemStatus	JoinedAndSpnegoCreated	SYS30904
SystemStatus	RaidStatusWarn	SYS30905
SystemStatus	JoinedButSpnegoFailed	SYS30906
SystemStatus	JoinRequestFailed	SYS30908
SystemStatus	JoinSuccess	SYS30909
SystemStatus	NoLogonServers	SYS30912
SystemStatus	DomainTrustCheckFailed	SYS30913
SystemStatus	NoTrustSamAccountEvent	SYS30922
SystemStatus	WinbPipeBrokenReset	SYS30925
SystemStatus	PeriodicDumpFailed	SYS30937
SystemStatus	IoTimeout	SYS30948
SystemStatus	hostUnreachableEvent	SYS30952
SystemStatus	killWinbinddProcess	SYS30953
SystemStatus	SambaErrorMsg	SYS30954
SystemStatus	NodeUnreachableCLPresent	SYS30963
SystemStatus	NodeUnreachableCriticalCLPresent	SYS30964
SystemStatus	FIPSModeSet	SYS30966
SystemStatus	CRLSucceeded	SYS30970
SystemStatus	GetUpdateDataFailed	SYS31001
SystemStatus	Downloaded	SYS31012
SystemStatus	Deleted	SYS31013
SystemStatus	RadiusDisconnectNAK	SYS31047
SystemError	LogBrokenConnection	SYS31048
SystemError	LogTlsValidationError	SYS31051
SystemStatus	CleanedUpStaleAuth	SYS31083
SystemError	CleanUpStaleAuthError	SYS31084
SystemStatus	adClusterTimeout	SYS31096
SystemStatus	TooManyConnsInfo	SYS31116
SystemStatus	TooManyConnsMinor	SYS31117
SystemStatus	TooManyConnsMajor	SYS31118
SystemStatus	TooManyConnsCritical	SYS31119
SystemStatus	SCEPCSR	SYS31120
SystemStatus	SCEPEnrolled	SYS31121
SystemStatus	SCEPEnrollFailed	SYS31122
SystemStatus	SCEPError	SYS31123
SystemStatus	SCEPGetCA	SYS31124
SystemError	GenerationError	SYS31126
SystemError	CommitError	SYS31127
SystemError	FailedFsIntegrity	SYS31161
SystemStatus	TooManyDevices	SYS31177
SystemStatus	DeviceLimitReached	SYS31178
SystemStatus	DeviceRecordCleanup	SYS31193
SystemStatus	ConfigChanged	SYS31194
